0,0,0,20,0.0125126,0,-1,0,-9.8,
0,0,0,20,5.63585,0,-1,0,-9.8,
4,0,0,20,1.93304,0,-1,0,-9.8,
4,0,12.3607,20,8.08741,0,-1,0,-9.8,
8,0,0,20,5.85009,0,-1,0,-9.8,
8,0,23.5114,20,4.79873,0,-1,0,-9.8,
12,0,0,20,3.50291,0,-1,0,-9.8,
12,0,32.3607,20,8.95962,0,-1,0,-9.8,
16,0,0,20,8.2284,0,-1,0,-9.8,
16,0,38.0423,20,7.46605,0,-1,0,-9.8,
20,0,0,20,1.74108,0,-1,0,-9.8,
20,0,40,20,8.58943,0,-1,0,-9.8,
24,0,0,20,7.10501,0,-1,0,-9.8,
24,0,38.0423,20,5.13535,0,-1,0,-9.8,
28,0,0,20,3.03995,0,-1,0,-9.8,
28,0,32.3607,20,0.149846,0,-1,0,-9.8,
32,0,0,20,0.914029,0,-1,0,-9.8,
32,0,23.5114,20,3.64452,0,-1,0,-9.8,
36,0,0,20,1.47313,0,-1,0,-9.8,
36,0,12.3607,20,1.65899,0,-1,0,-9.8,
0,1,0,20,9.88525,0,-1,0,-9.8,
0,1,0,20,4.45692,0,-1,0,-9.8,
4,1,0,20,1.19083,0,-1,0,-9.8,
4,1,12.3607,20,0.0466933,0,-1,0,-9.8,
8,1,0,20,0.089114,0,-1,0,-9.8,
8,1,23.5114,20,3.7788,0,-1,0,-9.8,
12,1,0,20,5.31663,0,-1,0,-9.8,
12,1,32.3607,20,5.71184,0,-1,0,-9.8,
16,1,0,20,6.01764,0,-1,0,-9.8,
16,1,38.0423,20,6.07166,0,-1,0,-9.8,
20,1,0,20,1.66234,0,-1,0,-9.8,
20,1,40,20,6.63045,0,-1,0,-9.8,
24,1,0,20,4.50789,0,-1,0,-9.8,
24,1,38.0423,20,3.52123,0,-1,0,-9.8,
28,1,0,20,0.570391,0,-1,0,-9.8,
28,1,32.3607,20,6.07685,0,-1,0,-9.8,
32,1,0,20,7.83319,0,-1,0,-9.8,
32,1,23.5114,20,8.02606,0,-1,0,-9.8,
36,1,0,20,5.19883,0,-1,0,-9.8,
36,1,12.3607,20,3.0195,0,-1,0,-9.8,
0,2,0,20,8.75973,0,-1,0,-9.8,
0,2,0,20,7.26676,0,-1,0,-9.8,
4,2,0,20,9.55901,0,-1,0,-9.8,
4,2,12.3607,20,9.25718,0,-1,0,-9.8,
8,2,0,20,5.39354,0,-1,0,-9.8,
8,2,23.5114,20,1.42338,0,-1,0,-9.8,
12,2,0,20,4.62081,0,-1,0,-9.8,
12,2,32.3607,20,2.35328,0,-1,0,-9.8,
16,2,0,20,8.62239,0,-1,0,-9.8,
16,2,38.0423,20,2.09601,0,-1,0,-9.8,
20,2,0,20,7.79656,0,-1,0,-9.8,
20,2,40,20,8.43654,0,-1,0,-9.8,
24,2,0,20,9.96796,0,-1,0,-9.8,
24,2,38.0423,20,9.99695,0,-1,0,-9.8,
28,2,0,20,6.11499,0,-1,0,-9.8,
28,2,32.3607,20,3.92438,0,-1,0,-9.8,
32,2,0,20,2.66213,0,-1,0,-9.8,
32,2,23.5114,20,2.97281,0,-1,0,-9.8,
36,2,0,20,8.40144,0,-1,0,-9.8,
36,2,12.3607,20,0.237434,0,-1,0,-9.8,
0,3,0,20,3.75866,0,-1,0,-9.8,
0,3,0,20,0.926237,0,-1,0,-9.8,
4,3,0,20,6.77206,0,-1,0,-9.8,
4,3,12.3607,20,0.562151,0,-1,0,-9.8,
8,3,0,20,0.0878933,0,-1,0,-9.8,
8,3,23.5114,20,9.1879,0,-1,0,-9.8,
12,3,0,20,2.75887,0,-1,0,-9.8,
12,3,32.3607,20,2.72897,0,-1,0,-9.8,
16,3,0,20,5.87909,0,-1,0,-9.8,
16,3,38.0423,20,6.91183,0,-1,0,-9.8,
20,3,0,20,8.37611,0,-1,0,-9.8,
20,3,40,20,7.26493,0,-1,0,-9.8,
24,3,0,20,4.84939,0,-1,0,-9.8,
24,3,38.0423,20,2.05359,0,-1,0,-9.8,
28,3,0,20,7.43736,0,-1,0,-9.8,
28,3,32.3607,20,4.68459,0,-1,0,-9.8,
32,3,0,20,4.57961,0,-1,0,-9.8,
32,3,23.5114,20,9.49156,0,-1,0,-9.8,
36,3,0,20,7.44438,0,-1,0,-9.8,
36,3,12.3607,20,1.0828,0,-1,0,-9.8,
0,4,0,20,5.99048,0,-1,0,-9.8,
0,4,0,20,3.85235,0,-1,0,-9.8,
4,4,0,20,7.35008,0,-1,0,-9.8,
4,4,12.3607,20,6.08966,0,-1,0,-9.8,
8,4,0,20,5.72405,0,-1,0,-9.8,
8,4,23.5114,20,3.61339,0,-1,0,-9.8,
12,4,0,20,1.51555,0,-1,0,-9.8,
12,4,32.3607,20,2.25105,0,-1,0,-9.8,
16,4,0,20,4.25153,0,-1,0,-9.8,
16,4,38.0423,20,8.02881,0,-1,0,-9.8,
20,4,0,20,5.17106,0,-1,0,-9.8,
20,4,40,20,9.8999,0,-1,0,-9.8,
24,4,0,20,7.51549,0,-1,0,-9.8,
24,4,38.0423,20,3.45561,0,-1,0,-9.8,
28,4,0,20,1.68981,0,-1,0,-9.8,
28,4,32.3607,20,6.57308,0,-1,0,-9.8,
32,4,0,20,4.91897,0,-1,0,-9.8,
32,4,23.5114,20,0.635395,0,-1,0,-9.8,
36,4,0,20,6.99759,0,-1,0,-9.8,
36,4,12.3607,20,5.04807,0,-1,0,-9.8,
0,5,0,20,1.47496,0,-1,0,-9.8,
0,5,0,20,9.49583,0,-1,0,-9.8,
4,5,0,20,1.41575,0,-1,0,-9.8,
4,5,12.3607,20,9.05118,0,-1,0,-9.8,
8,5,0,20,6.92892,0,-1,0,-9.8,
8,5,23.5114,20,3.03049,0,-1,0,-9.8,
12,5,0,20,4.26557,0,-1,0,-9.8,
12,5,32.3607,20,0.703757,0,-1,0,-9.8,
16,5,0,20,9.66613,0,-1,0,-9.8,
16,5,38.0423,20,6.83187,0,-1,0,-9.8,
20,5,0,20,1.53233,0,-1,0,-9.8,
20,5,40,20,8.77255,0,-1,0,-9.8,
24,5,0,20,8.2168,0,-1,0,-9.8,
24,5,38.0423,20,5.82049,0,-1,0,-9.8,
28,5,0,20,1.91351,0,-1,0,-9.8,
28,5,32.3607,20,1.77892,0,-1,0,-9.8,
32,5,0,20,8.17194,0,-1,0,-9.8,
32,5,23.5114,20,4.75265,0,-1,0,-9.8,
36,5,0,20,1.55553,0,-1,0,-9.8,
36,5,12.3607,20,5.03922,0,-1,0,-9.8,
0,6,0,20,7.32017,0,-1,0,-9.8,
0,6,0,20,4.05591,0,-1,0,-9.8,
4,6,0,20,2.7958,0,-1,0,-9.8,
4,6,12.3607,20,5.68743,0,-1,0,-9.8,
8,6,0,20,6.82241,0,-1,0,-9.8,
8,6,23.5114,20,7.55852,0,-1,0,-9.8,
12,6,0,20,7.21915,0,-1,0,-9.8,
12,6,32.3607,20,4.75295,0,-1,0,-9.8,
16,6,0,20,1.2302,0,-1,0,-9.8,
16,6,38.0423,20,3.67809,0,-1,0,-9.8,
20,6,0,20,8.34681,0,-1,0,-9.8,
20,6,40,20,0.350963,0,-1,0,-9.8,
24,6,0,20,5.17014,0,-1,0,-9.8,
24,6,38.0423,20,6.62984,0,-1,0,-9.8,
28,6,0,20,4.26222,0,-1,0,-9.8,
28,6,32.3607,20,1.04678,0,-1,0,-9.8,
32,6,0,20,9.49339,0,-1,0,-9.8,
32,6,23.5114,20,9.21384,0,-1,0,-9.8,
36,6,0,20,5.49547,0,-1,0,-9.8,
36,6,12.3607,20,3.45988,0,-1,0,-9.8,
0,7,0,20,4.71725,0,-1,0,-9.8,
0,7,0,20,3.74981,0,-1,0,-9.8,
4,7,0,20,8.4698,0,-1,0,-9.8,
4,7,12.3607,20,3.16874,0,-1,0,-9.8,
8,7,0,20,4.56099,0,-1,0,-9.8,
8,7,23.5114,20,2.71889,0,-1,0,-9.8,
12,7,0,20,9.82971,0,-1,0,-9.8,
12,7,32.3607,20,2.978,0,-1,0,-9.8,
16,7,0,20,7.39189,0,-1,0,-9.8,
16,7,38.0423,20,5.67278,0,-1,0,-9.8,
20,7,0,20,1.9599,0,-1,0,-9.8,
20,7,40,20,7.61315,0,-1,0,-9.8,
24,7,0,20,8.39442,0,-1,0,-9.8,
24,7,38.0423,20,3.97656,0,-1,0,-9.8,
28,7,0,20,5.009,0,-1,0,-9.8,
28,7,32.3607,20,8.90164,0,-1,0,-9.8,
32,7,0,20,0.274667,0,-1,0,-9.8,
32,7,23.5114,20,9.94629,0,-1,0,-9.8,
36,7,0,20,5.72588,0,-1,0,-9.8,
36,7,12.3607,20,0.505081,0,-1,0,-9.8,
0,8,0,20,5.31327,0,-1,0,-9.8,
0,8,0,20,1.94067,0,-1,0,-9.8,
4,8,0,20,8.43043,0,-1,0,-9.8,
4,8,12.3607,20,6.26759,0,-1,0,-9.8,
8,8,0,20,6.57613,0,-1,0,-9.8,
8,8,23.5114,20,1.97851,0,-1,0,-9.8,
12,8,0,20,8.42158,0,-1,0,-9.8,
12,8,32.3607,20,1.23325,0,-1,0,-9.8,
16,8,0,20,1.09928,0,-1,0,-9.8,
16,8,38.0423,20,7.43126,0,-1,0,-9.8,
20,8,0,20,3.14066,0,-1,0,-9.8,
20,8,40,20,9.41069,0,-1,0,-9.8,
24,8,0,20,2.86081,0,-1,0,-9.8,
24,8,38.0423,20,3.36314,0,-1,0,-9.8,
28,8,0,20,1.40263,0,-1,0,-9.8,
28,8,32.3607,20,7.33085,0,-1,0,-9.8,
32,8,0,20,8.3462,0,-1,0,-9.8,
32,8,23.5114,20,7.07999,0,-1,0,-9.8,
36,8,0,20,6.00238,0,-1,0,-9.8,
36,8,12.3607,20,7.47215,0,-1,0,-9.8,
0,9,0,20,2.52724,0,-1,0,-9.8,
0,9,0,20,1.44475,0,-1,0,-9.8,
4,9,0,20,0.0161748,0,-1,0,-9.8,
4,9,12.3607,20,0.610065,0,-1,0,-9.8,
8,9,0,20,8.06238,0,-1,0,-9.8,
8,9,23.5114,20,8.52626,0,-1,0,-9.8,
12,9,0,20,2.10578,0,-1,0,-9.8,
12,9,32.3607,20,1.15604,0,-1,0,-9.8,
16,9,0,20,5.53209,0,-1,0,-9.8,
16,9,38.0423,20,0.142521,0,-1,0,-9.8,
20,9,0,20,1.13773,0,-1,0,-9.8,
20,9,40,20,4.54512,0,-1,0,-9.8,
24,9,0,20,7.5222,0,-1,0,-9.8,
24,9,38.0423,20,6.86148,0,-1,0,-9.8,
28,9,0,20,5.43443,0,-1,0,-9.8,
28,9,32.3607,20,0.738853,0,-1,0,-9.8,
32,9,0,20,4.3672,0,-1,0,-9.8,
32,9,23.5114,20,2.01941,0,-1,0,-9.8,
36,9,0,20,6.96219,0,-1,0,-9.8,
36,9,12.3607,20,2.90353,0,-1,0,-9.8,
0,10,0,20,4.36689,0,-1,0,-9.8,
0,10,0,20,2.32429,0,-1,0,-9.8,
4,10,0,20,5.77868,0,-1,0,-9.8,
4,10,12.3607,20,5.32579,0,-1,0,-9.8,
8,10,0,20,6.28681,0,-1,0,-9.8,
8,10,23.5114,20,1.60192,0,-1,0,-9.8,
12,10,0,20,5.04135,0,-1,0,-9.8,
12,10,32.3607,20,9.63042,0,-1,0,-9.8,
16,10,0,20,6.95761,0,-1,0,-9.8,
16,10,38.0423,20,9.24802,0,-1,0,-9.8,
20,10,0,20,1.89947,0,-1,0,-9.8,
20,10,40,20,3.35948,0,-1,0,-9.8,
24,10,0,20,1.7835,0,-1,0,-9.8,
24,10,38.0423,20,9.95178,0,-1,0,-9.8,
28,10,0,20,4.57442,0,-1,0,-9.8,
28,10,32.3607,20,9.98016,0,-1,0,-9.8,
32,10,0,20,0.975066,0,-1,0,-9.8,
32,10,23.5114,20,6.25172,0,-1,0,-9.8,
36,10,0,20,0.943937,0,-1,0,-9.8,
36,10,12.3607,20,4.37727,0,-1,0,-9.8,
0,11,0,20,9.31516,0,-1,0,-9.8,
0,11,0,20,0.484329,0,-1,0,-9.8,
4,11,0,20,8.9462,0,-1,0,-9.8,
4,11,12.3607,20,2.90017,0,-1,0,-9.8,
8,11,0,20,2.27302,0,-1,0,-9.8,
8,11,23.5114,20,7.69066,0,-1,0,-9.8,
12,11,0,20,4.10718,0,-1,0,-9.8,
12,11,32.3607,20,2.01971,0,-1,0,-9.8,
16,11,0,20,6.28071,0,-1,0,-9.8,
16,11,38.0423,20,6.04144,0,-1,0,-9.8,
20,11,0,20,4.51613,0,-1,0,-9.8,
20,11,40,20,4.66353,0,-1,0,-9.8,
24,11,0,20,5.97827,0,-1,0,-9.8,
24,11,38.0423,20,6.34724,0,-1,0,-9.8,
28,11,0,20,8.54793,0,-1,0,-9.8,
28,11,32.3607,20,8.28791,0,-1,0,-9.8,
32,11,0,20,6.24775,0,-1,0,-9.8,
32,11,23.5114,20,7.20908,0,-1,0,-9.8,
36,11,0,20,5.65752,0,-1,0,-9.8,
36,11,12.3607,20,3.75134,0,-1,0,-9.8,
0,12,0,20,1.84271,0,-1,0,-9.8,
0,12,0,20,7.37907,0,-1,0,-9.8,
4,12,0,20,5.55132,0,-1,0,-9.8,
4,12,12.3607,20,9.05087,0,-1,0,-9.8,
8,12,0,20,2.42866,0,-1,0,-9.8,
8,12,23.5114,20,1.8894,0,-1,0,-9.8,
12,12,0,20,6.04724,0,-1,0,-9.8,
12,12,32.3607,20,6.98508,0,-1,0,-9.8,
16,12,0,20,5.84613,0,-1,0,-9.8,
16,12,38.0423,20,3.51299,0,-1,0,-9.8,
20,12,0,20,4.94461,0,-1,0,-9.8,
20,12,40,20,0.803858,0,-1,0,-9.8,
24,12,0,20,7.40745,0,-1,0,-9.8,
24,12,38.0423,20,6.12049,0,-1,0,-9.8,
28,12,0,20,6.2038,0,-1,0,-9.8,
28,12,32.3607,20,6.91122,0,-1,0,-9.8,
32,12,0,20,8.04529,0,-1,0,-9.8,
32,12,23.5114,20,1.49113,0,-1,0,-9.8,
36,12,0,20,5.76037,0,-1,0,-9.8,
36,12,12.3607,20,8.67733,0,-1,0,-9.8,
0,13,0,20,9.11557,0,-1,0,-9.8,
0,13,0,20,6.14704,0,-1,0,-9.8,
4,13,0,20,7.27683,0,-1,0,-9.8,
4,13,12.3607,20,0.432142,0,-1,0,-9.8,
8,13,0,20,6.67776,0,-1,0,-9.8,
8,13,23.5114,20,9.76531,0,-1,0,-9.8,
12,13,0,20,3.15012,0,-1,0,-9.8,
12,13,32.3607,20,5.69201,0,-1,0,-9.8,
16,13,0,20,3.05826,0,-1,0,-9.8,
16,13,38.0423,20,1.73925,0,-1,0,-9.8,
20,13,0,20,1.08554,0,-1,0,-9.8,
20,13,40,20,8.69045,0,-1,0,-9.8,
24,13,0,20,8.51222,0,-1,0,-9.8,
24,13,38.0423,20,7.44316,0,-1,0,-9.8,
28,13,0,20,1.54881,0,-1,0,-9.8,
28,13,32.3607,20,3.26914,0,-1,0,-9.8,
32,13,0,20,0.793481,0,-1,0,-9.8,
32,13,23.5114,20,0.766015,0,-1,0,-9.8,
36,13,0,20,6.4098,0,-1,0,-9.8,
36,13,12.3607,20,8.20002,0,-1,0,-9.8,
0,14,0,20,5.45091,0,-1,0,-9.8,
0,14,0,20,4.48256,0,-1,0,-9.8,
4,14,0,20,4.08979,0,-1,0,-9.8,
4,14,12.3607,20,2.98746,0,-1,0,-9.8,
8,14,0,20,4.6556,0,-1,0,-9.8,
8,14,23.5114,20,5.01205,0,-1,0,-9.8,
12,14,0,20,1.52654,0,-1,0,-9.8,
12,14,32.3607,20,3.23038,0,-1,0,-9.8,
16,14,0,20,7.37999,0,-1,0,-9.8,
16,14,38.0423,20,3.13883,0,-1,0,-9.8,
20,14,0,20,8.26685,0,-1,0,-9.8,
20,14,40,20,9.59075,0,-1,0,-9.8,
24,14,0,20,8.73348,0,-1,0,-9.8,
24,14,38.0423,20,7.25028,0,-1,0,-9.8,
28,14,0,20,3.00058,0,-1,0,-9.8,
28,14,32.3607,20,9.43999,0,-1,0,-9.8,
32,14,0,20,1.27232,0,-1,0,-9.8,
32,14,23.5114,20,0.657369,0,-1,0,-9.8,
36,14,0,20,7.84967,0,-1,0,-9.8,
36,14,12.3607,20,5.24583,0,-1,0,-9.8,
0,15,0,20,6.09638,0,-1,0,-9.8,
0,15,0,20,9.56114,0,-1,0,-9.8,
4,15,0,20,0.722678,0,-1,0,-9.8,
4,15,12.3607,20,8.75637,0,-1,0,-9.8,
8,15,0,20,6.53859,0,-1,0,-9.8,
8,15,23.5114,20,3.22123,0,-1,0,-9.8,
12,15,0,20,1.04801,0,-1,0,-9.8,
12,15,32.3607,20,5.05051,0,-1,0,-9.8,
16,15,0,20,2.27088,0,-1,0,-9.8,
16,15,38.0423,20,2.90292,0,-1,0,-9.8,
20,15,0,20,9.1998,0,-1,0,-9.8,
20,15,40,20,5.51164,0,-1,0,-9.8,
24,15,0,20,6.62801,0,-1,0,-9.8,
24,15,38.0423,20,1.14536,0,-1,0,-9.8,
28,15,0,20,4.92538,0,-1,0,-9.8,
28,15,32.3607,20,3.79131,0,-1,0,-9.8,
32,15,0,20,4.96811,0,-1,0,-9.8,
32,15,23.5114,20,7.93359,0,-1,0,-9.8,
36,15,0,20,5.09262,0,-1,0,-9.8,
36,15,12.3607,20,3.82366,0,-1,0,-9.8,
0,16,0,20,6.88162,0,-1,0,-9.8,
0,16,0,20,5.32151,0,-1,0,-9.8,
4,16,0,20,6.06281,0,-1,0,-9.8,
4,16,12.3607,20,3.95184,0,-1,0,-9.8,
8,16,0,20,0.0589007,0,-1,0,-9.8,
8,16,23.5114,20,7.07877,0,-1,0,-9.8,
12,16,0,20,1.0062,0,-1,0,-9.8,
12,16,32.3607,20,6.23066,0,-1,0,-9.8,
16,16,0,20,8.63247,0,-1,0,-9.8,
16,16,38.0423,20,4.91501,0,-1,0,-9.8,
20,16,0,20,7.47337,0,-1,0,-9.8,
20,16,40,20,4.96902,0,-1,0,-9.8,
24,16,0,20,3.80108,0,-1,0,-9.8,
24,16,38.0423,20,7.85363,0,-1,0,-9.8,
28,16,0,20,5.52812,0,-1,0,-9.8,
28,16,32.3607,20,3.57097,0,-1,0,-9.8,
32,16,0,20,9.55718,0,-1,0,-9.8,
32,16,23.5114,20,6.30848,0,-1,0,-9.8,
36,16,0,20,1.7658,0,-1,0,-9.8,
36,16,12.3607,20,3.74248,0,-1,0,-9.8,
0,17,0,20,1.31626,0,-1,0,-9.8,
0,17,0,20,7.43278,0,-1,0,-9.8,
4,17,0,20,9.5172,0,-1,0,-9.8,
4,17,12.3607,20,6.11988,0,-1,0,-9.8,
8,17,0,20,0.278329,0,-1,0,-9.8,
8,17,23.5114,20,3.29844,0,-1,0,-9.8,
12,17,0,20,0.559099,0,-1,0,-9.8,
12,17,32.3607,20,6.3921,0,-1,0,-9.8,
16,17,0,20,1.31626,0,-1,0,-9.8,
16,17,38.0423,20,8.47072,0,-1,0,-9.8,
20,17,0,20,8.64315,0,-1,0,-9.8,
20,17,40,20,5.96881,0,-1,0,-9.8,
24,17,0,20,7.21641,0,-1,0,-9.8,
24,17,38.0423,20,8.53969,0,-1,0,-9.8,
28,17,0,20,0.146794,0,-1,0,-9.8,
28,17,32.3607,20,1.26469,0,-1,0,-9.8,
32,17,0,20,7.07907,0,-1,0,-9.8,
32,17,23.5114,20,6.17145,0,-1,0,-9.8,
36,17,0,20,2.17566,0,-1,0,-9.8,
36,17,12.3607,20,0.659505,0,-1,0,-9.8,
0,18,0,20,1.6892,0,-1,0,-9.8,
0,18,0,20,6.24104,0,-1,0,-9.8,
4,18,0,20,3.40983,0,-1,0,-9.8,
4,18,12.3607,20,3.19407,0,-1,0,-9.8,
8,18,0,20,3.67565,0,-1,0,-9.8,
8,18,23.5114,20,6.61,0,-1,0,-9.8,
12,18,0,20,8.02393,0,-1,0,-9.8,
12,18,32.3607,20,8.06879,0,-1,0,-9.8,
16,18,0,20,5.26536,0,-1,0,-9.8,
16,18,38.0423,20,6.11103,0,-1,0,-9.8,
20,18,0,20,7.98181,0,-1,0,-9.8,
20,18,40,20,9.00601,0,-1,0,-9.8,
24,18,0,20,1.4481,0,-1,0,-9.8,
24,18,38.0423,20,6.30177,0,-1,0,-9.8,
28,18,0,20,4.02417,0,-1,0,-9.8,
28,18,32.3607,20,2.537,0,-1,0,-9.8,
32,18,0,20,1.3654,0,-1,0,-9.8,
32,18,23.5114,20,8.5519,0,-1,0,-9.8,
36,18,0,20,0.661641,0,-1,0,-9.8,
36,18,12.3607,20,4.27808,0,-1,0,-9.8,
0,19,0,20,5.73351,0,-1,0,-9.8,
0,19,0,20,3.02286,0,-1,0,-9.8,
4,19,0,20,5.48051,0,-1,0,-9.8,
4,19,12.3607,20,2.25562,0,-1,0,-9.8,
8,19,0,20,3.1135,0,-1,0,-9.8,
8,19,23.5114,20,1.1063,0,-1,0,-9.8,
12,19,0,20,8.08039,0,-1,0,-9.8,
12,19,32.3607,20,1.34709,0,-1,0,-9.8,
16,19,0,20,2.84249,0,-1,0,-9.8,
16,19,38.0423,20,7.8811,0,-1,0,-9.8,
20,19,0,20,8.9523,0,-1,0,-9.8,
20,19,40,20,7.89636,0,-1,0,-9.8,
24,19,0,20,7.43797,0,-1,0,-9.8,
24,19,38.0423,20,6.15223,0,-1,0,-9.8,
28,19,0,20,3.61126,0,-1,0,-9.8,
28,19,32.3607,20,8.56655,0,-1,0,-9.8,
32,19,0,20,2.28492,0,-1,0,-9.8,
32,19,23.5114,20,8.63582,0,-1,0,-9.8,
36,19,0,20,2.29438,0,-1,0,-9.8,
36,19,12.3607,20,2.4955,0,-1,0,-9.8,
0,20,0,20,5.42405,0,-1,0,-9.8,
0,20,0,20,9.84832,0,-1,0,-9.8,
4,20,0,20,0.538041,0,-1,0,-9.8,
4,20,12.3607,20,0.814234,0,-1,0,-9.8,
8,20,0,20,5.24674,0,-1,0,-9.8,
